Date,Open,High,Low,Close,Volume
2025-08-11,1.25,1.34,1.23,1.28,24190
2025-08-12,1.2,1.37,1.055,1.07,779135
2025-08-13,0.95,0.96,0.59,0.6063,2376437
2025-08-14,0.6398,1.0399,0.5437,0.6,14553476
2025-08-15,0.63,0.7218,0.598,0.64,1766351
2025-08-18,0.62,0.6427,0.5129,0.571,856467
2025-08-19,0.5703,0.5801,0.52,0.5368,413363
2025-08-20,0.52,0.6,0.51,0.583,463559
2025-08-21,0.5609999895095825,0.6190000176429749,0.5609999895095825,0.5870000123977661,309600
2025-08-22,0.5609999895095825,0.6100000143051147,0.5609999895095825,0.6100000143051147,336200
2025-08-25,0.6389999985694885,0.7059999704360962,0.6330000162124634,0.6399999856948853,449100
2025-08-26,0.6639999747276306,0.6890000104904175,0.6200000047683716,0.6449999809265137,140200
2025-08-27,0.6679999828338623,0.6679999828338623,0.5899999737739563,0.6010000109672546,134000
2025-08-28,0.628000020980835,0.628000020980835,0.6000000238418579,0.6200000047683716,113600
2025-08-29,0.6010000109672546,0.6029999852180481,0.5809999704360962,0.5899999737739563,114000
2025-09-02,0.5799999833106995,0.5889999866485596,0.5600000023841858,0.5690000057220459,70300
2025-09-03,0.5730000138282776,0.5839999914169312,0.5429999828338623,0.5580000281333923,115500
2025-09-04,0.5600000023841858,0.5740000009536743,0.5120000243186951,0.5419999957084656,190600
2025-09-05,0.5410000085830688,0.5569999814033508,0.5400000214576721,0.5450000166893005,29600
2025-09-08,0.550000011920929,0.5690000057220459,0.5199999809265137,0.5419999957084656,148400
2025-09-09,0.5299999713897705,0.550000011920929,0.5299999713897705,0.5440000295639038,72100
2025-09-10,0.5299999713897705,0.5879999995231628,0.5299999713897705,0.5649999976158142,90500
2025-09-11,0.5550000071525574,0.5600000023841858,0.5400000214576721,0.5509999990463257,123400
2025-09-12,0.5450000166893005,0.574999988079071,0.5320000052452087,0.5450000166893005,97200
2025-09-15,0.5699999928474426,0.5699999928474426,0.531000018119812,0.5389999747276306,81300
2025-09-16,0.5329999923706055,0.5669999718666077,0.5189999938011169,0.5490000247955322,120200
2025-09-17,0.5400000214576721,0.5590000152587891,0.527999997138977,0.5360000133514404,114300
2025-09-18,0.550000011920929,0.6600000262260437,0.527999997138977,0.6230000257492065,1064300
2025-09-19,0.6439999938011169,0.6800000071525574,0.6000000238418579,0.6790000200271606,496900
2025-09-22,0.6489999890327454,0.6669999957084656,0.5899999737739563,0.6349999904632568,592500
2025-09-23,0.6349999904632568,0.6430000066757202,0.6000000238418579,0.6000000238418579,115300
2025-09-24,0.6110000014305115,0.6489999890327454,0.5849999785423279,0.6460000276565552,250400
2025-09-25,0.5920000076293945,0.6499999761581421,0.5920000076293945,0.6110000014305115,129500
2025-09-26,0.6000000238418579,0.75,0.6000000238418579,0.7170000076293945,1269700
2025-09-29,0.7179999947547913,0.7210000157356262,0.6499999761581421,0.6589999794960022,355100
2025-09-30,0.6600000262260437,0.6710000038146973,0.6200000047683716,0.6240000128746033,220100
2025-10-01,0.6069999933242798,0.7099999785423279,0.6069999933242798,0.6959999799728394,355500
2025-10-02,0.699999988079071,0.8299999833106995,0.6940000057220459,0.8069999814033508,1042700
2025-10-03,0.7860000133514404,0.8500000238418579,0.7549999952316284,0.8299999833106995,593600
2025-10-06,0.8339999914169312,0.9200000166893004,0.824999988079071,0.8870000243186951,327700
2025-10-07,0.8989999890327454,0.8989999890327454,0.7799999713897705,0.8059999942779541,376000
2025-10-08,0.800000011920929,0.8500000238418579,0.781000018119812,0.8199999928474426,193300
2025-10-09,0.8190000057220459,0.8199999928474426,0.7900000214576721,0.7929999828338623,152700
2025-10-10,0.7799999713897705,0.8500000238418579,0.7369999885559082,0.7570000290870667,583500
2025-10-13,0.7509999871253967,0.8100000023841858,0.7279999852180481,0.7630000114440918,177300
2025-10-14,0.7400000095367432,0.8799999952316284,0.7310000061988831,0.8399999737739563,432200
2025-10-15,0.8700000047683716,0.9340000152587892,0.8399999737739563,0.9229999780654908,466600
2025-10-16,0.9229999780654908,0.9229999780654908,0.8009999990463257,0.828000009059906,343100
2025-10-17,0.8040000200271606,0.8069999814033508,0.7300000190734863,0.7350000143051147,364300
2025-10-20,0.7300000190734863,0.800000011920929,0.7300000190734863,0.7699999809265137,120200
2025-10-21,0.7699999809265137,0.7799999713897705,0.7149999737739563,0.7239999771118164,214900
2025-10-22,0.7129999995231628,0.7269999980926514,0.6499999761581421,0.6549999713897705,293400
2025-10-23,0.6669999957084656,0.7350000143051147,0.6600000262260437,0.6819999814033508,221800
2025-10-24,0.6909999847412109,0.7279999852180481,0.6600000262260437,0.6890000104904175,116100
2025-10-27,0.6779999732971191,0.7450000047683716,0.6779999732971191,0.7239999771118164,222200
2025-10-28,0.7300000190734863,0.7929999828338623,0.7210000157356262,0.7379999756813049,231300
2025-10-29,0.7300000190734863,0.7450000047683716,0.675000011920929,0.6880000233650208,265900
2025-10-30,0.6779999732971191,0.6800000071525574,0.6190000176429749,0.6380000114440918,143000
2025-10-31,0.6309999823570251,0.6460000276565552,0.5910000205039978,0.6110000014305115,128800
2025-11-03,0.6200000047683716,0.6370000243186951,0.578000009059906,0.597000002861023,137700
2025-11-04,0.5789999961853027,0.5960000157356262,0.5550000071525574,0.5630000233650208,159200
2025-11-05,0.550000011920929,0.6079999804496765,0.546999990940094,0.5879999995231628,137800
2025-11-06,0.5820000171661377,0.6039999723434448,0.531000018119812,0.550000011920929,195200
2025-11-07,0.546999990940094,0.6000000238418579,0.5040000081062317,0.5730000138282776,220800
2025-11-10,0.5730000138282776,0.597000002861023,0.5509999990463257,0.5559999942779541,45400
2025-11-11,0.5299999713897705,0.578000009059906,0.5289999842643738,0.5690000057220459,36200
2025-11-12,0.5759999752044678,0.6100000143051147,0.5559999942779541,0.5950000286102295,100900
2025-11-13,0.5910000205039978,0.5950000286102295,0.5490000247955322,0.5720000267028809,62200
2025-11-14,0.5699999928474426,0.5830000042915344,0.5400000214576721,0.5720000267028809,72100
